3860.61	-2692.61	-8823.01	2 11	46.75	220.86	12	363.7	199.02	
1748.42	-4370.22	-8822.93	2 11	202.12	98.95	12	527.17	47.66	
-3589.35	3045.53	-8822.77	2 9	143.49	652.19	10	370.47	651.26	
-2342.27	4083.5	-8822.63	2 9	48.38	756.1	10	279.56	736.86	
-3592.99	3042.31	-8822.4	2 9	143.49	652.19	10	370.47	651.26	
2424.95	4036.86	-8821.76	2 11	122.97	729.74	12	430.25	701.34	
-2367.04	4071.28	-8821.67	2 9	48.38	756.1	10	279.56	736.86	
3593.64	3046.19	-8820.8	2 11	39.77	644.54	12	352.33	604.23	
1814.16	-4350.39	-8819.46	2 11	197.24	100.38	12	522.64	50.22	
3174.42	-3484.29	-8819.46	2 11	98.09	164.38	12	413.51	136.52	
-4706.81	269.816	-8818.91	2 9	216.46	438.65	10	447.65	440.88	
-2657.74	3897.5	-8817.37	2 9	73.82	734.9	10	304.36	720.51	
3920.03	-2628.07	-8816.27	2 11	40.73	225.44	12	358.03	204.16	
3994.1	-2517.41	-8815.32	2 11	36.64	233.14	12	354.89	211.28	
3612.55	3041.31	-8814.75	2 11	39.77	644.54	12	352.33	604.23	
2483.74	4017.57	-8814.2	2 11	118.05	728.82	12	425.71	699.53	
-2691.9	3882.26	-8813.72	2 9	73.82	734.9	10	304.36	720.51	
1606.11	-4443.24	-8813.51	2 11	212.6	93.08	12	540.9	38.99	
-2651.98	-3912.14	-8812.61	2 9	73.89	118.83	10	310.12	127.29	
1040.92	-4614.83	-8810.21	2 10	23.88	45.41	11	254.7	79.34	
4405.92	-1722.81	-8810.21	2 11	4.98	289.41	12	325.21	268.35	
2481.85	4027.53	-8810.19	2 11	118.05	728.82	12	425.71	699.53	
3055.93	-3611.61	-8810.08	2 11	105.9	154.75	12	422.94	124.82	
1052.66	-4613.08	-8809.73	2 10	23.88	45.41	11	254.7	79.34	
3938.33	-2624.04	-8809.31	2 11	40.73	225.44	12	358.03	204.16	
-3380.14	3312.21	-8809.31	2 9	128.65	676.43	10	356.01	672.89	
1793.35	-4380.1	-8809.01	2 11	202.12	98.95	12	527.17	47.66	
1844.41	-4359.52	-8808.67	2 11	197.24	100.38	12	522.64	50.22	
3050.46	-3620.3	-8808.41	2 11	105.9	154.75	12	422.94	124.82	
-3385.27	3310.56	-8807.96	2 9	128.65	676.43	10	356.01	672.89	
-2678.98	-3908.81	-8805.92	2 9	73.89	118.83	10	310.12	127.29	
1640.32	-4449.93	-8803.83	2 11	212.6	93.08	12	540.9	38.99	
993.03	-4638.2	-8803.46	2 10	26.79	43.41	11	258.28	77.28	
3531.85	3167.1	-8803.15	2 11	42.59	655.06	12	355.34	614.2	
3225.38	-3479.81	-8802.72	2 11	93.36	164.09	12	409.41	136.58	
3211.68	3492.75	-8802.6	2 11	65.09	682.09	12	375.46	643.7	
-3317.95	3392.39	-8802.44	2 9	124.32	683.82	10	351.55	679.31	
-3322.49	3387.96	-8802.43	2 9	124.32	683.82	10	351.55	679.31	
-2943.19	3722.92	-8802.13	2 9	96.34	716.15	10	324.2	706.77	
-4172.78	-2260.79	-8802.09	2 9	182.87	257.8	10	414.03	255.22	
-2722.86	3887.74	-8801.79	2 9	79.02	734.33	10	306.94	721.2	
-3199.95	3506.47	-8801.42	2 9	115.56	694.98	10	342.55	689.08	
-2952.68	3718.19	-8800.95	2 9	96.34	716.15	10	324.2	706.77	
1017.26	-4637.99	-8800.81	2 10	26.79	43.41	11	258.28	77.28	
3225.28	-3484.8	-8800.78	2 11	93.36	164.09	12	409.41	136.58	
-3198.23	3509.8	-8800.72	2 9	115.56	694.98	10	342.55	689.08	
-527.555	-4720.88	-8799.71	2 10	150.66	50.43	11	373.89	65.89	
-2912.92	3752.62	-8799.59	2 9	94.09	719.14	10	322.09	709.63	
1707	-4433.53	-8799.43	2 11	205.04	93.48	12	531.77	41.03	
-2718.35	3896.93	-8799.12	2 9	79.02	734.33	10	306.94	721.2	
3227.88	3488.05	-8798.54	2 11	65.09	682.09	12	375.46	643.7	
3299.68	-3423.55	-8797.24	2 11	87.82	168.01	12	403.86	141.19	
-2923.19	3751.1	-8796.83	2 9	94.09	719.14	10	322.09	709.63	
3740.94	-2936.44	-8796.74	2 11	54.75	202.74	12	370.85	180.81	
2870.65	3792.02	-8796.59	2 11	88.89	707.91	12	397.88	673.04	
2564.91	4005.22	-8796.56	2 11	111.65	727.78	12	419.77	697.01	
-4193.07	-2245.41	-8796.38	2 9	182.87	257.8	10	414.03	255.22	
3297.42	-3430.5	-8795.38	2 11	87.82	168.01	12	403.86	141.19	
2884.2	3784.58	-8795.36	2 11	88.89	707.91	12	397.88	673.04	
2556.93	4013.36	-8795.17	2 11	111.65	727.78	12	419.77	697.01	
-4269.8	-2103.05	-8794.66	2 9	188.62	269.01	10	420.87	266.92	
917.81	-4670.58	-8794.5	2 10	32.82	41.28	11	263.92	74.41	
3746.91	-2937.93	-8793.71	2 11	54.75	202.74	12	370.85	180.81	
3556.47	3166.63	-8793.41	2 11	42.59	655.06	12	355.34	614.2	
-4632.08	-1105.98	-8793.22	2 9	212.45	340.64	10	445.4	340.44	
944.286	-4669.19	-8792.44	2 10	32.82	41.28	11	263.92	74.41	
2694.77	-3928.63	-8792.28	2 11	132.17	131.16	12	449.4	97.77	
-4278.4	-2095.61	-8792.25	2 9	188.62	269.01	10	420.87	266.92	
2113	-4269.96	-8792.19	2 11	174.97	105.77	12	497	61.25	
-3433.2	3303.76	-8791.94	2 9	133.08	675.65	10	359.94	672.63	
-520.28	-4736.78	-8791.6	2 10	150.66	50.43	11	373.89	65.89	
2712.79	-3917.9	-8791.52	2 11	132.17	131.16	12	449.4	97.77	
3189.47	-3540.77	-8791.49	2 11	95.67	159.52	12	412.04	131.85	
3191.72	-3539.08	-8791.35	2 11	95.67	159.52	12	412.04	131.85	
-3433.98	3306.27	-8790.7	2 9	133.08	675.65	10	359.94	672.63	
1741.09	-4441.3	-8788.83	2 11	205.04	93.48	12	531.77	41.03	
-4640.95	-1109.95	-8788.04	2 9	212.45	340.64	10	445.4	340.44	
1973.54	-4348	-8786.36	2 11	185.22	99.7	12	508	52.67	
978.855	-4676.3	-8784.88	2 10	27.28	39.6	11	259.32	73.77	
2137.69	-4274.06	-8784.23	2 11	174.97	105.77	12	497	61.25	
1559.43	-4517.5	-8784.1	2 11	215.91	86.56	12	545.36	30.7	
3018.98	3706.15	-8783.52	2 11	78.15	700.56	12	387.37	663.73	
-4253.31	-2184.97	-8782.67	2 9	188.08	262.72	10	420.16	260.73	
-4257.71	-2176.52	-8782.63	2 9	188.18	264.18	10	420.46	261.36	
3030.49	3699.94	-8782.17	2 11	78.15	700.56	12	387.37	663.73	
-4267.18	-2160.39	-8782.02	2 9	188.18	264.18	10	420.46	261.36	
-2638.26	3989.82	-8781.85	2 9	73.12	744	10	302.06	729.72	
-2652.68	3981.77	-8781.16	2 9	73.12	744	10	302.06	729.72	
1010.5	-4676.89	-8780.98	2 10	27.28	39.6	11	259.32	73.77	
-4771.65	-354.888	-8780.97	2 9	223.45	395.67	10	455.24	395.44	
-1222.48	-4628.6	-8779.61	2 10	203.98	62.36	11	429.09	69.91	
-4264.17	-2179.92	-8778.65	2 9	188.08	262.72	10	420.16	260.73	
-638.145	-4747.2	-8778.2	2 10	159.41	48.52	11	382.18	64.1	
-624.68	-4749.74	-8777.8	2 10	159.41	48.52	11	382.18	64.1	
2009.67	-4351.33	-8776.51	2 11	185.22	99.7	12	508	52.67	
2803.71	-3891.46	-8774.72	2 11	123.95	133.42	12	441.28	100.31	
3896.51	-2796.97	-8774.63	2 11	42.03	212.75	12	359.23	191.4	
-3251.8	3526.73	-8774.28	2 9	120.13	696.48	10	347.06	691.27	
1590.63	-4526.04	-8774.1	2 11	215.91	86.56	12	545.36	30.7	
1679.72	-4493.82	-8774.06	2 11	206.91	88.16	12	533.81	34.58	
-3249.91	3529.69	-8773.79	2 9	120.13	696.48	10	347.06	691.27	
-4022.8	-2614.99	-8773.76	2 9	172.19	229.63	10	404.84	228.03	
3488.79	-3293.99	-8773.71	2 11	72.42	176.86	12	389.2	152.53	
2235.28	-4247.97	-8772.59	2 11	165.77	106.9	12	486.88	64.05	
-4023.46	-2619.4	-8772.14	2 9	172.19	229.63	10	404.84	228.03	
1797.86	-4453.2	-8771.36	2 11	198.12	91.24	12	523.76	40.45	
2811.83	-3894.34	-8770.84	2 11	123.95	133.42	12	441.28	100.31	
2495.37	4104.56	-8770.73	2 11	114.9	736.39	12	423.34	706.12	
2508.36	4096.79	-8770.66	2 11	114.9	736.39	12	423.34	706.12	
-2900.29	-3830.38	-8770.21	2 9	93.43	127.45	10	326.99	133.39	
-1217.91	-4647.79	-8770.1	2 10	203.98	62.36	11	429.09	69.91	
-4524.94	-1615.9	-8770.05	2 9	207.06	304.99	10	439.01	302.85	
-3204.81	3580.33	-8769.86	2 9	116.9	701.33	10	344.35	695.7	
3912.48	-2790.15	-8769.69	2 11	42.03	212.75	12	359.23	191.4	
674.563	-4758.31	-8769.46	2 10	53.4	35.24	11	282.28	66.45	
3260.17	-3531.34	-8769.32	2 11	90.03	159.75	12	406.38	132.78	
-3542.26	3248.42	-8769.28	2 9	141.48	670.11	10	368.61	668.74	
3502.9	-3290.98	-8769.21	2 11	72.42	176.86	12	389.2	152.53	
3264	-3528.07	-8769.21	2 11	90.03	159.75	12	406.38	132.78	
-2903.59	-3830.65	-8768.99	2 9	93.43	127.45	10	326.99	133.39	
-3543.02	3250.51	-8768.19	2 9	141.48	670.11	10	368.61	668.74	
-3212.91	3578.53	-8767.63	2 9	116.9	701.33	10	344.35	695.7	
-4797.71	-334.494	-8767.56	2 9	223.45	395.67	10	455.24	395.44	
694.201	-4761.49	-8766.2	2 10	53.4	35.24	11	282.28	66.45	
2085.66	-4336.99	-8765.87	2 11	176.76	99.99	12	499.13	54.44	
-2699.77	-3984.79	-8765.42	2 9	78.57	112	10	312.58	120.62	
-4087.55	-2543.2	-8764.94	2 9	177.56	234.89	10	409.46	233.72	
-4159.42	-2424.05	-8764.88	2 9	182.05	244.66	10	414.37	242.69	
-4685.86	-1105.84	-8764.69	2 8	5.82	356.99	9	219.77	341.38	
2255.05	-4254.78	-8764.22	2 11	165.77	106.9	12	486.88	64.05	
-875.497	-4736.64	-8763.43	2 10	177.82	50.74	11	401.08	62.9	
-4166.05	-2419.38	-8763.02	2 9	182.05	244.66	10	414.37	242.69	
1829.7	-4457.12	-8762.78	2 11	198.12	91.24	12	523.76	40.45	
-2698.65	-3992.36	-8762.33	2 9	78.57	112	10	312.58	120.62	
3142.19	-3653.7	-8762.26	2 11	98.1	150.84	12	415.33	122.24	
1717.44	-4503.05	-8762.02	2 11	206.91	88.16	12	533.81	34.58	
-4282.56	-2211.11	-8761.89	2 9	191.3	261.75	10	422.86	258.62	
-3383.49	3433.4	-8761.49	2 9	130.27	687.13	10	357.29	684.24	
-4546.31	-1605.28	-8760.94	2 9	207.06	304.99	10	439.01	302.85	
3152.69	-3647.92	-8760.89	2 11	98.1	150.84	12	415.33	122.24	
-4096.95	-2547.12	-8759.41	2 9	177.56	234.89	10	409.46	233.72	
-2538.84	4102.26	-8759.32	2 9	65.71	755.98	10	295.17	739.83	
3902.87	-2836.39	-8759.14	2 11	41.79	209.6	12	358.57	188.38	
-3385.16	3438.09	-8759.01	2 9	130.27	687.13	10	357.29	684.24	
-862.497	-4747.24	-8758.99	2 10	177.82	50.74	11	401.08	62.9	
-2556.21	4092.34	-8758.91	2 9	65.71	755.98	10	295.17	739.83	
2110.9	-4342.73	-8756.98	2 11	176.76	99.99	12	499.13	54.44	
3912.82	-2830.19	-8756.7	2 11	41.79	209.6	12	358.57	188.38	
4216.32	-2354.59	-8756.63	2 11	16.36	243.89	12	335.95	223.88	
-4303.16	-2192.92	-8756.37	2 9	191.3	261.75	10	422.86	258.62	
3277.62	-3548.18	-8756.01	2 11	88.62	158.13	12	404.89	131.41	
3280.45	-3545.73	-8755.94	2 11	88.62	158.13	12	404.89	131.41	
2588.3	-4080.18	-8755.16	2 11	139.56	118.96	12	459.01	82.41	
2802.16	-3936.97	-8754.89	2 11	123.81	129.54	12	442.29	95.48	
4197.22	-2395.01	-8754.84	2 11	18.35	240.76	12	337.3	220.96	
2589.65	-4081.57	-8754.11	2 11	139.56	118.96	12	459.01	82.41	
-2643.27	4047.44	-8753.93	2 9	74.18	749.59	10	303.06	735.83	
2796.66	-3948.18	-8751.61	2 11	123.81	129.54	12	442.29	95.48	
2885.2	-3884.88	-8751.19	2 11	117.65	133.27	12	434.72	100.68	
-2657.62	4045.15	-8750.65	2 9	74.18	749.59	10	303.06	735.83	
4187.41	-2434.3	-8748.7	2 11	19.09	237.56	12	337.93	218.09	
-3905.82	-2865.25	-8748.42	2 9	165.04	210.07	10	397.28	208.35	
-3901.47	-2875.08	-8747.14	2 9	165.04	210.07	10	397.28	208.35	
2891.14	-3893.95	-8745.19	2 11	117.65	133.27	12	434.72	100.68	
3214.78	3631.94	-8744.95	2 11	62.54	694.75	12	372.97	654.98	
4221.16	-2390.1	-8744.67	2 11	18.35	240.76	12	337.3	220.96	
3060.6	3763.83	-8744.5	2 11	73.86	705.93	12	383.09	667.96	
-3587.93	3265.93	-8744.17	2 9	145.49	671.44	10	372.41	670.92	
4247.12	-2346.03	-8744.03	2 11	16.36	243.89	12	335.95	223.88	
3071.33	3757.25	-8743.57	2 11	73.86	705.93	12	383.09	667.96	
-3585.45	3271.58	-8743.07	2 9	145.49	671.44	10	372.41	670.92	
2112.26	-4372.36	-8741.9	2 11	174.58	96.65	12	496.67	51.44	
-3193.28	3661.14	-8740.65	2 9	116.82	709	10	343.57	703.13	
-4732.42	-1098.71	-8740.54	2 8	5.82	356.99	9	219.77	341.38	
-2981.24	3836.84	-8740.19	2 9	100.86	726.57	10	328.75	717.59	
-3192.58	3663.36	-8739.98	2 9	116.82	709	10	343.57	703.13	
3231.75	3628.98	-8739.93	2 11	62.54	694.75	12	372.97	654.98	
-4068.68	-2658.17	-8739.56	2 9	176.9	226.86	10	409.01	224.79	
2357.01	-4250.3	-8739.53	2 11	156.45	105.82	12	476.53	64.9	
-2994.08	3831.43	-8738.17	2 9	100.86	726.57	10	328.75	717.59	
4210.04	-2433.11	-8738.17	2 11	19.09	237.56	12	337.93	218.09	
-4077.52	-2651.44	-8737.49	2 9	176.9	226.86	10	409.01	224.79	
-4332.88	-2210.93	-8737.16	2 9	194.83	260.97	10	427.14	258.44	
993.743	-4762.34	-8736.85	2 10	26.19	30.78	11	258.13	65.67	
1989.31	-4440.06	-8736.62	2 11	183.65	91.33	12	508.33	42.89	
3610.64	-3264.2	-8735.46	2 11	62.99	178.06	12	379.65	154.99	
3702.68	-3160.34	-8735.12	2 11	55.57	185.64	12	372.86	163.28	
3377.1	-3506.3	-8735.05	2 11	81.17	160.45	12	397.4	134.57	
3487.73	-3396.89	-8734.81	2 11	72.49	168.81	12	388.78	144.18	
3494.48	-3390.63	-8734.54	2 11	72.49	168.81	12	388.78	144.18	
3372.88	-3512.09	-8734.35	2 11	81.17	160.45	12	397.4	134.57	
2137.76	-4376.34	-8733.71	2 11	174.58	96.65	12	496.67	51.44	
1021.43	-4762.33	-8733.67	2 10	26.19	30.78	11	258.13	65.67	
3064.26	-3785.96	-8733.66	2 11	104.22	140.05	12	420.28	110.39	
2790.68	3992.49	-8733.39	2 11	92.33	726.46	12	401.03	691.4	
2708.7	4049.32	-8733.04	2 11	97.07	732.29	12	406.75	697.66	
-4346.13	-2203.33	-8732.49	2 9	194.83	260.97	10	427.14	258.44	
1792.34	-4531.23	-8732.44	2 11	198.26	84.17	12	523.79	31.58	
2804.47	3985.71	-8732.07	2 11	92.33	726.46	12	401.03	691.4	
2375.16	-4255.55	-8732.06	2 11	156.45	105.82	12	476.53	64.9	
3808.4	-3041.05	-8732.01	2 11	47.75	194.13	12	365.08	172.63	
3622.19	-3261.49	-8731.69	2 11	62.99	178.06	12	379.65	154.99	
3177.63	3700.03	-8729.98	2 11	65.28	700.87	12	374.8	661.07	
1883.4	-4500.6	-8729.11	2 11	191.46	86.46	12	516.05	36.56	
3721.56	-3155.3	-8728.92	2 11	55.57	185.64	12	372.86	163.28	
3073.09	-3789.98	-8728.81	2 11	104.22	140.05	12	420.28	110.39	
-3913.78	-2913.82	-8728.8	2 9	166.14	206.26	10	399.08	205.28	
2002.8	-4450.85	-8728.04	2 11	183.65	91.33	12	508.33	42.89	
3185.64	3697.93	-8727.95	2 11	65.28	700.87	12	374.8	661.07	
-3918.3	-2912.52	-8727.21	2 9	166.14	206.26	10	399.08	205.28	
3826	-3036.24	-8725.99	2 11	47.75	194.13	12	365.08	172.63	
2734.92	4048.93	-8725.04	2 11	97.07	732.29	12	406.75	697.66	
-393.032	-4871.01	-8724.61	2 10	140.79	34.79	11	363.34	52.89	
2518.16	4189.05	-8724.15	2 11	112.71	745.31	12	420.19	714.21	
-4276.41	-2369.05	-8723.53	2 9	190.51	248.5	10	423.81	245.58	
-2963.69	3888.39	-8723.36	2 9	99.96	731.59	10	327.6	722.18	
-2974.01	3881.51	-8722.91	2 9	99.96	731.59	10	327.6	722.18	
2867.9	3960.69	-8722.85	2 11	86.51	723.71	12	395.3	687.46	
-4750.1	-1162.16	-8722.72	2 9	222.75	338.91	10	455.97	336.1	
954.821	-4797.73	-8721.82	2 10	29.43	27.72	11	261.05	62.39	
2880.85	3954.35	-8721.46	2 11	86.51	723.71	12	395.3	687.46	
-376.564	-4877.97	-8721.45	2 10	140.79	34.79	11	363.34	52.89	
-4275.7	-2380.56	-8720.74	2 9	190.51	248.5	10	423.81	245.58	
2514.41	4198.66	-8720.61	2 11	112.71	745.31	12	420.19	714.21	
3249.18	3659.91	-8720.54	2 11	58.63	697.58	12	369.77	656.83	
3863.94	3004.96	-8720.1	2 11	15.86	642.41	12	331.93	598.37	
1914.44	-4505.51	-8719.82	2 11	191.46	86.46	12	516.05	36.56	
982.054	-4797.69	-8718.81	2 10	29.43	27.72	11	261.05	62.39	
-2592.28	-4155.48	-8718.49	2 9	71.51	96.57	10	307.45	106.38	
3264.5	-3651.99	-8718.14	2 11	89.22	149.42	12	405.77	122.01	
-2617.73	4140.37	-8718.07	2 9	73	759.02	10	301.9	744.18	
1827.2	-4545.57	-8717.75	2 11	198.26	84.17	12	523.79	31.58	
2871.75	-3969.52	-8717.57	2 11	118.19	126.12	12	435.34	93.79	
-2633.33	4132.56	-8717.08	2 9	73	759.02	10	301.9	744.18	
-4767.78	-1132.85	-8716.93	2 9	222.75	338.91	10	455.97	336.1	
3259.64	-3659.7	-8716.73	2 11	89.22	149.42	12	405.77	122.01	
-2611.62	-4148.53	-8716.03	2 9	71.51	96.57	10	307.45	106.38	
4298.43	-2359.47	-8715.3	2 11	10.06	242.64	12	329.57	223.32	
1748.09	-4581.37	-8715.23	2 11	201.44	79.8	12	527.65	26.58	
2879.02	-3971.34	-8714.34	2 11	118.19	126.12	12	435.34	93.79	
-2925.41	3939.66	-8713.27	2 9	97.28	736.78	10	324.84	727.33	
2265.59	-4353.76	-8712.74	2 11	162.94	97.26	12	483.89	54.92	
-4829.47	876.43	-8712.53	2 8	19.46	506.45	9	231.62	480.89	
3272.55	3658.48	-8712.4	2 11	58.63	697.58	12	369.77	656.83	
-4407.21	-2166.74	-8711.01	2 9	200.28	264.32	10	433.12	261.54	
-2933.69	3938.55	-8710.99	2 9	97.28	736.78	10	324.84	727.33	
3747.88	-3178.65	-8709.16	2 11	52.17	183.71	12	369.19	161.82	
1931.02	-4519.08	-8709.14	2 11	187.76	84.49	12	511.77	35.3	
3309.07	3634.69	-8708.56	2 11	54.11	694.99	12	365.43	654	
3678.85	-3262	-8707.78	2 11	57.4	177.7	12	374.24	155.18	
2285.39	-4353.37	-8707.77	2 11	162.94	97.26	12	483.89	54.92	
-4417.99	-2158.39	-8707.63	2 9	200.28	264.32	10	433.12	261.54	
4321.25	-2352.85	-8705.8	2 11	10.06	242.64	12	329.57	223.32	
3761.77	-3174.01	-8704.87	2 11	52.17	183.71	12	369.19	161.82	
3899.6	3004.26	-8704.45	2 11	15.86	642.41	12	331.93	598.37	
3691.31	-3257.12	-8704.33	2 11	57.4	177.7	12	374.24	155.18	
-3615.51	3341.09	-8704.32	2 9	148.67	677.9	10	375.48	678	
3917.62	2981.62	-8704.15	2 11	11.96	640.72	12	328.11	596.09	
818.844	-4854.75	-8704.08	2 10	43	24.12	11	273.47	56.06	
-2614.63	4172	-8703.91	2 9	73.09	762.21	10	302.05	747.23	
1783.45	-4589.94	-8703.55	2 11	201.44	79.8	12	527.65	26.58	
-3611.77	3348.92	-8702.87	2 9	148.67	677.9	10	375.48	678	
-2631.44	4163.77	-8702.79	2 9	73.09	762.21	10	302.05	747.23	
3332.22	3627.55	-8702.71	2 11	54.11	694.99	12	365.43	654	
3374.6	-3589.73	-8702.07	2 11	80.26	153.76	12	396.85	128.11	
3529.68	3440.52	-8700.82	2 11	38.1	678.96	12	351.2	635.69	
4303.28	-2403.9	-8700.75	2 11	7.38	239.42	12	329.04	220.05	
3382.03	-3586.09	-8700.68	2 11	80.26	153.76	12	396.85	128.11	
790.899	-4866.36	-8700.17	2 10	43	24.12	11	273.47	56.06	
1961.78	-4523.23	-8700.11	2 11	187.76	84.49	12	511.77	35.3	
3581.6	3390.56	-8699.21	2 11	34.66	674.53	12	347.93	631.14	
2978.75	3931.63	-8698.81	2 11	77.35	721.77	12	386.83	683.31	
-2452.96	-4279.97	-8698.55	2 9	59.12	82.22	10	296.4	94.93	
-172.898	-4930.76	-8698.14	2 10	122.96	25.82	11	347.64	48.55	
-2425.53	-4297.25	-8697.72	2 9	59.12	82.22	10	296.4	94.93	
-4789.1	-1189.37	-8697.7	2 9	225.68	334.81	10	459.55	334.01	
-4858.25	865.813	-8697.57	2 9	231.62	480.89	10	464.23	485.89	
-2803.01	4061.61	-8697.5	2 9	88.17	749.59	10	316.08	738.02	
362.261	-4924.38	-8695.93	2 10	80.56	22.59	11	306.69	49.74	
-2813.47	4057.91	-8695.85	2 9	88.17	749.59	10	316.08	738.02	
2725.46	4119.82	-8694.77	2 11	94.7	737.92	12	404.17	703.59	
-2883.63	4010.84	-8694.7	2 9	94.13	744.99	10	321.43	733.93	
-2655.91	-4166.81	-8693.9	2 9	77.1	95.65	10	311.17	104.62	
2995.67	3929.96	-8693.76	2 11	77.35	721.77	12	386.83	683.31	
4126.39	-2719.62	-8693.48	2 11	22.72	216.62	12	341.58	196.93	
4103.09	-2756.91	-8692.76	2 11	23.3	212.65	12	343.24	194.15	
2752.32	4107.1	-8692.32	2 11	94.7	737.92	12	404.17	703.59	
356.694	-4931.49	-8692.13	2 10	80.56	22.59	11	306.69	49.74	
-2877.61	4020.74	-8692.12	2 9	94.13	744.99	10	321.43	733.93	
-2657.47	-4170.52	-8691.64	2 9	77.1	95.65	10	311.17	104.62	
-164.481	-4942.84	-8691.45	2 10	122.96	25.82	11	347.64	48.55	
2583.57	4217.36	-8691.32	2 11	106.89	748.21	12	414.38	715.41	
-3980.37	-2936.57	-8690.98	2 9	171.92	204.76	10	404.54	203.05	
-4801.26	-1189.69	-8690.95	2 9	225.68	334.81	10	459.55	334.01	
-3983.03	-2933.79	-8690.7	2 9	171.92	204.76	10	404.54	203.05	
-4872.27	860.451	-8690.26	3 8	19.46	506.45	9	231.62	480.89	10	464.23	485.89	
3948.63	2982.13	-8689.95	2 11	11.96	640.72	12	328.11	596.09	
3557.68	3439.49	-8689.81	2 11	38.1	678.96	12	351.2	635.69	
3608.12	3387.33	-8689.5	2 11	34.66	674.53	12	347.93	631.14	
-376.507	-4935.05	-8689.28	2 10	139.76	28.25	11	363.33	47.05	
2579.25	4224.6	-8689.09	2 11	106.89	748.21	12	414.38	715.41	
2344.47	-4360.03	-8688.71	2 11	156.84	96.11	12	477.35	55.05	
2491.11	4278.35	-8688.5	2 11	113.55	754.01	12	420.62	722.65	
-372.687	-4937.46	-8688.07	2 10	139.76	28.25	11	363.33	47.05	
-3420.48	-3583.23	-8686.82	2 9	133.18	150.78	10	367.08	152.92	
-937.053	-4864.56	-8686.66	2 10	183.44	38.49	11	405.88	50.27	
4150.11	-2710.01	-8685.18	2 11	22.72	216.62	12	341.58	196.93	
2360.73	-4358.32	-8685.16	2 11	156.84	96.11	12	477.35	55.05	
-910.95	-4872.33	-8685.08	2 10	183.44	38.49	11	405.88	50.27	
2114.98	-4484.43	-8684.28	2 11	173.85	86.48	12	495.12	39.82	
2490.88	4287.13	-8684.24	2 11	113.55	754.01	12	420.62	722.65	
-4277.48	-2508.97	-8683.79	2 9	192.65	237.96	10	425.21	235.56	
-4890.01	827.926	-8683.45	2 8	24.68	502.43	9	236.1	477.62	
-3438.24	-3576.77	-8682.46	2 9	133.18	150.78	10	367.08	152.92	
2209.98	-4444.91	-8680.94	2 11	166.75	89.42	12	488.32	45.1	
4350.63	-2390.79	-8680.79	2 11	7.38	239.42	12	329.04	220.05	
3865.57	-3115.32	-8680.56	2 11	42.41	187.65	12	360.2	166.77	
-1096.29	-4845.4	-8678.73	2 10	195.76	41	11	419.93	50.12	
-4288.55	-2507.8	-8678.67	2 9	192.65	237.96	10	425.21	235.56	
4062.03	-2861.49	-8678.24	2 11	27.47	205.74	12	345.98	186.25	
1962.27	-4566.38	-8677.42	2 11	185.17	79.95	12	509.46	30.94	
-4958.97	-376.672	-8675.64	2 9	237.77	392.51	10	471.93	393.92	
-4462.98	-2196.12	-8675.19	2 9	205.01	262.03	10	438.2	259.05	
-3414.47	-3619.11	-8674.3	2 9	133.59	147.14	10	365.65	149.44	
3885.33	-3109.01	-8674	2 11	42.41	187.65	12	360.2	166.77	
3139.9	-3860.58	-8673.92	2 11	97.75	132.95	12	414.6	103.82	
4139.73	-2761.78	-8673.82	2 11	23.3	212.65	12	343.24	194.15	
2230.14	-4450.19	-8673.08	2 11	166.75	89.42	12	488.32	45.1	
-1084.53	-4860.28	-8671.88	2 10	195.76	41	11	419.93	50.12	
3137.27	-3868.08	-8671.53	2 11	97.75	132.95	12	414.6	103.82	
-4473.7	-2188.83	-8671.51	2 9	205.01	262.03	10	438.2	259.05	
1986.08	-4569.41	-8670.41	2 11	185.17	79.95	12	509.46	30.94	
4343.58	-2440.85	-8670.39	2 11	5.3	235.66	12	325.77	217.23	
4083.47	-2856.59	-8669.78	2 11	27.47	205.74	12	345.98	186.25	
-3419.57	-3626.31	-8669.28	2 9	133.59	147.14	10	365.65	149.44	
-4845.28	-1169.37	-8669.25	2 9	230.14	336.47	10	464.44	335.39	
2150.6	-4496.69	-8669.18	2 11	173.85	86.48	12	495.12	39.82	
-4973.73	-376.997	-8667.17	2 9	237.77	392.51	10	471.93	393.92	
-4572.41	-1999.8	-8665.67	2 9	212.81	277.08	10	446.01	273.68	
-4924.53	820.324	-8664.64	2 9	236.1	477.62	10	470.04	482.73	
4260	-2604.92	-8664.11	2 11	11.82	223.53	12	331.63	205.27	
-4857.33	-1165.86	-8662.98	2 9	230.14	336.47	10	464.44	335.39	
3350.59	3705.7	-8662.64	2 11	49.19	701.84	12	360.92	659.3	
-4466.13	-2239.32	-8662.51	2 9	205.74	258.61	10	438.87	255.7	
-4929.12	815.821	-8662.46	3 8	24.68	502.43	9	236.1	477.62	10	470.04	482.73	
-4588.42	-1985.77	-8660.43	2 9	212.81	277.08	10	446.01	273.68	
-3195.22	3845.5	-8660.41	2 9	119.25	725.95	10	346.71	720.26	
-4357.2	-2457.86	-8658.74	2 9	198.56	243.04	10	431.55	239.19	
3779.05	-3279.54	-8658.14	2 11	48.61	174.7	12	366.18	153.77	
3863.43	3179.71	-8658.14	2 11	12.92	658.02	12	329.24	611.72	
-3799.28	3257.06	-8657.78	2 9	163.09	669.86	10	390.37	671.82	
